Time (UTC),Channel1,Channel2,Channel3
5/22/2021 15:52,,137.7,
5/22/2021 15:52,,137.7,131.7
5/22/2021 15:52,,,131.7
5/22/2021 15:53,265,,
5/22/2021 15:53,265,,
5/22/2021 15:53,,138.1,
5/22/2021 15:53,,138.1,132.1
5/22/2021 15:53,,,132.1
5/22/2021 15:54,263.8,,
5/22/2021 15:54,263.8,,
5/22/2021 15:54,,138.4,
5/22/2021 15:54,,138.4,132.5
5/22/2021 15:54,,,132.5
5/22/2021 15:55,264.7,,
5/22/2021 15:55,264.7,,
5/22/2021 15:55,,138.8,
5/22/2021 15:55,,138.8,132.9
5/22/2021 15:55,,,132.9
5/22/2021 15:56,265,,
5/22/2021 15:56,265,,
5/22/2021 15:56,,139.2,
5/22/2021 15:56,,139.2,133.3
5/22/2021 15:56,,,133.3
5/22/2021 15:57,259.1,,
5/22/2021 15:57,259.1,,
5/22/2021 15:57,,139.5,
5/22/2021 15:57,,139.5,133.7
5/22/2021 15:57,,,133.7
5/22/2021 15:58,255.6,,
5/22/2021 15:58,255.6,,
5/22/2021 15:58,,139.9,
5/22/2021 15:58,,139.9,134.1
5/22/2021 15:58,,,134.1
5/22/2021 15:59,255.1,,
5/22/2021 15:59,255.1,,
5/22/2021 15:59,,140.2,
5/22/2021 15:59,,140.2,134.5
5/22/2021 15:59,,,134.5
5/22/2021 16:00,255,,
5/22/2021 16:00,255,,
5/22/2021 16:00,,140.6,
5/22/2021 16:00,,140.6,134.9
5/22/2021 16:00,,,134.9
5/22/2021 16:01,255.9,,
5/22/2021 16:01,255.9,,
5/22/2021 16:01,,140.9,
5/22/2021 16:01,,140.9,135.2
5/22/2021 16:01,,,135.2
5/22/2021 16:02,256.9,,
5/22/2021 16:02,256.9,,
5/22/2021 16:02,,141.2,
5/22/2021 16:02,,141.2,135.6
5/22/2021 16:02,,,135.6
5/22/2021 16:03,256.5,,
5/22/2021 16:03,256.5,,
5/22/2021 16:03,,141.6,
5/22/2021 16:03,,141.6,136
5/22/2021 16:03,,,136
5/22/2021 16:04,257.7,,
5/22/2021 16:04,257.7,,
5/22/2021 16:04,,141.9,
5/22/2021 16:04,,141.9,136.3
5/22/2021 16:04,,,136.3
5/22/2021 16:05,257.8,,
5/22/2021 16:05,257.8,,
5/22/2021 16:05,,142.2,
5/22/2021 16:05,,142.2,136.7
5/22/2021 16:05,,,136.7
5/22/2021 16:06,256,,
5/22/2021 16:06,256,,
5/22/2021 16:06,,142.6,
5/22/2021 16:06,,142.6,137
5/22/2021 16:06,,,137
5/22/2021 16:07,256,,
5/22/2021 16:07,256,,
5/22/2021 16:07,,142.7,
5/22/2021 16:07,,142.7,137.4
5/22/2021 16:07,,,137.4
5/22/2021 16:08,257.2,,
5/22/2021 16:08,257.2,,
5/22/2021 16:08,,143,
5/22/2021 16:08,,143,137.7
5/22/2021 16:08,,,137.7
5/22/2021 16:09,256.7,,
5/22/2021 16:09,256.7,,
5/22/2021 16:09,,143.3,
5/22/2021 16:09,,143.3,138
5/22/2021 16:09,,,138
5/22/2021 16:10,256,,
5/22/2021 16:10,256,,
5/22/2021 16:10,,143.7,
5/22/2021 16:10,,143.7,138.4
5/22/2021 16:10,,,138.4
5/22/2021 16:11,260.3,,
5/22/2021 16:11,260.3,,
5/22/2021 16:11,,144,
5/22/2021 16:11,,144,138.7
5/22/2021 16:11,,,138.7
5/22/2021 16:12,264.4,,
5/22/2021 16:12,264.4,,
5/22/2021 16:12,,144.3,
5/22/2021 16:12,,144.3,139
5/22/2021 16:12,,,139
5/22/2021 16:13,265.8,,
5/22/2021 16:13,265.8,,
5/22/2021 16:13,,144.6,
5/22/2021 16:13,,144.6,139.4
5/22/2021 16:13,,,139.4
5/22/2021 16:14,264.9,,
5/22/2021 16:14,264.9,,
5/22/2021 16:14,,144.9,
5/22/2021 16:14,,144.9,139.7
5/22/2021 16:14,,,139.7
5/22/2021 16:15,264.3,,
5/22/2021 16:15,264.3,,
5/22/2021 16:15,,145.3,
5/22/2021 16:15,,145.3,140
5/22/2021 16:15,,,140
5/22/2021 16:16,264.2,,
5/22/2021 16:16,264.2,,
5/22/2021 16:16,,145.6,
5/22/2021 16:16,,145.6,140.3
5/22/2021 16:16,,,140.3
5/22/2021 16:17,264.9,,
5/22/2021 16:17,264.9,,
5/22/2021 16:17,,145.9,
5/22/2021 16:17,,145.9,140.6
5/22/2021 16:17,,,140.6
5/22/2021 16:18,266.8,,
5/22/2021 16:18,266.8,,
5/22/2021 16:18,,146.2,
5/22/2021 16:18,,146.2,140.9
5/22/2021 16:18,,,140.9
5/22/2021 16:19,267.9,,
5/22/2021 16:19,267.9,,
5/22/2021 16:19,,146.6,
5/22/2021 16:19,,146.6,141.2
5/22/2021 16:19,,,141.2
5/22/2021 16:20,268.3,,
5/22/2021 16:20,268.3,,
5/22/2021 16:20,,146.9,
5/22/2021 16:20,,146.9,141.5
5/22/2021 16:20,,,141.5
5/22/2021 16:21,267.2,,
5/22/2021 16:21,267.2,,
5/22/2021 16:21,,147.3,
5/22/2021 16:21,,147.3,141.8
5/22/2021 16:21,,,141.8
5/22/2021 16:22,265.1,,
5/22/2021 16:22,265.1,,
5/22/2021 16:22,,147.6,
5/22/2021 16:22,,147.6,142.1
5/22/2021 16:22,,,142.1
5/22/2021 16:23,261.4,,
5/22/2021 16:23,261.4,,
5/22/2021 16:23,,147.9,
5/22/2021 16:23,,147.9,142.3
5/22/2021 16:23,,,142.3
5/22/2021 16:24,261.1,,
5/22/2021 16:24,261.1,,
5/22/2021 16:24,,148.2,
5/22/2021 16:24,,148.2,142.6
5/22/2021 16:24,,,142.6
5/22/2021 16:25,258.6,,
5/22/2021 16:25,258.6,,
5/22/2021 16:25,,148.5,
5/22/2021 16:25,,148.5,142.8
5/22/2021 16:25,,,142.8
5/22/2021 16:26,260,,
5/22/2021 16:26,260,,
5/22/2021 16:26,,148.8,
5/22/2021 16:26,,148.8,143.1
5/22/2021 16:26,,,143.1
5/22/2021 16:27,260.5,,
5/22/2021 16:27,260.5,,
5/22/2021 16:27,,149.1,
5/22/2021 16:27,,149.1,143.3
5/22/2021 16:27,,,143.3
5/22/2021 16:28,261.1,,
5/22/2021 16:28,261.1,,
5/22/2021 16:28,,149.4,
5/22/2021 16:28,,149.4,143.6
5/22/2021 16:28,,,143.6
5/22/2021 16:29,261.6,,
5/22/2021 16:29,261.6,,
5/22/2021 16:29,,149.8,
5/22/2021 16:29,,149.8,143.8
5/22/2021 16:29,,,143.8
5/22/2021 16:30,261.6,,
5/22/2021 16:30,261.6,,
5/22/2021 16:30,,150.1,
5/22/2021 16:30,,150.1,144
5/22/2021 16:30,,,144
5/22/2021 16:31,262,,
5/22/2021 16:31,262,,
5/22/2021 16:31,,150.4,
5/22/2021 16:31,,150.4,144.3
5/22/2021 16:31,,,144.3
5/22/2021 16:32,261.2,,
5/22/2021 16:32,261.2,,
5/22/2021 16:32,,150.7,
5/22/2021 16:32,,150.7,144.5
5/22/2021 16:32,,,144.5
5/22/2021 16:33,259.1,,
5/22/2021 16:33,259.1,,
5/22/2021 16:33,,151,
5/22/2021 16:33,,151,144.7
5/22/2021 16:33,,,144.7
5/22/2021 16:34,259.2,,
5/22/2021 16:34,259.2,,
5/22/2021 16:34,,151.3,
5/22/2021 16:34,,151.3,145
5/22/2021 16:34,,,145
5/22/2021 16:35,258.8,,
5/22/2021 16:35,258.8,,
5/22/2021 16:35,,151.4,
5/22/2021 16:35,,151.4,145.2
5/22/2021 16:35,,,145.2
5/22/2021 16:36,260,,
5/22/2021 16:36,260,,
5/22/2021 16:36,,151.7,
5/22/2021 16:36,,151.7,145.4
5/22/2021 16:36,,,145.4
5/22/2021 16:37,260.9,,
5/22/2021 16:37,260.9,,
5/22/2021 16:37,,152,
5/22/2021 16:37,,152,145.6
5/22/2021 16:37,,,145.6
5/22/2021 16:38,260,,
5/22/2021 16:38,260,,
5/22/2021 16:38,,152.3,
5/22/2021 16:38,,152.3,145.8
5/22/2021 16:38,,,145.8
5/22/2021 16:39,260.1,,
5/22/2021 16:39,260.1,,
5/22/2021 16:39,,152.6,
5/22/2021 16:39,,152.6,146
5/22/2021 16:39,,,146
5/22/2021 16:40,260.5,,
5/22/2021 16:40,260.5,,
5/22/2021 16:40,,152.8,
5/22/2021 16:40,,152.8,146.2
5/22/2021 16:40,,,146.2
5/22/2021 16:41,260.4,,
5/22/2021 16:41,260.4,,
5/22/2021 16:41,,153,
5/22/2021 16:41,,153,146.4
5/22/2021 16:41,,,146.4
5/22/2021 16:42,262.2,,
5/22/2021 16:42,262.2,,
5/22/2021 16:42,,153.3,
5/22/2021 16:42,,153.3,146.6
5/22/2021 16:42,,,146.6
5/22/2021 16:43,263.4,,
5/22/2021 16:43,263.4,,
5/22/2021 16:43,,153.6,
5/22/2021 16:43,,153.6,146.8
5/22/2021 16:43,,,146.8
5/22/2021 16:44,260.8,,
5/22/2021 16:44,260.8,,
5/22/2021 16:44,,153.9,
5/22/2021 16:44,,153.9,147
5/22/2021 16:44,,,147
5/22/2021 16:45,256.3,,
5/22/2021 16:45,256.3,,
5/22/2021 16:45,,154.1,
5/22/2021 16:45,,154.1,147.2
5/22/2021 16:45,,,147.2
5/22/2021 16:46,250.6,,
5/22/2021 16:46,250.6,,
5/22/2021 16:46,,154.4,
5/22/2021 16:46,,154.4,147.4
5/22/2021 16:46,,,147.4
5/22/2021 16:47,247.6,,
5/22/2021 16:47,247.6,,
5/22/2021 16:47,,154.6,
5/22/2021 16:47,,154.6,147.5
5/22/2021 16:47,,,147.5
5/22/2021 16:48,245.9,,
5/22/2021 16:48,245.9,,
5/22/2021 16:48,,154.9,
5/22/2021 16:48,,154.9,147.7
5/22/2021 16:48,,,147.7
5/22/2021 16:49,244.4,,
5/22/2021 16:49,244.4,,
5/22/2021 16:49,,155.1,
5/22/2021 16:49,,155.1,147.9
5/22/2021 16:49,,,147.9
5/22/2021 16:50,242.9,,
5/22/2021 16:50,242.9,,
5/22/2021 16:50,,155.3,
5/22/2021 16:50,,155.3,148
5/22/2021 16:50,,,148
5/22/2021 16:51,242.1,,
5/22/2021 16:51,242.1,,
5/22/2021 16:51,,155.5,
5/22/2021 16:51,,155.5,148.2
5/22/2021 16:51,,,148.2
5/22/2021 16:52,241.5,,
5/22/2021 16:52,241.5,,
5/22/2021 16:52,,155.8,
5/22/2021 16:52,,155.8,148.4
5/22/2021 16:52,,,148.4
5/22/2021 16:53,241.2,,
5/22/2021 16:53,241.2,,
5/22/2021 16:53,,156,
5/22/2021 16:53,,156,148.5
5/22/2021 16:53,,,148.5
5/22/2021 16:54,240.1,,
5/22/2021 16:54,240.1,,
5/22/2021 16:54,,156.2,
5/22/2021 16:54,,156.2,148.7
5/22/2021 16:54,,,148.7
5/22/2021 16:55,241,,
5/22/2021 16:55,241,,
5/22/2021 16:55,,156.4,
5/22/2021 16:55,,156.4,148.8
5/22/2021 16:55,,,148.8
5/22/2021 16:56,240.4,,
5/22/2021 16:56,240.4,,
5/22/2021 16:56,,156.6,
5/22/2021 16:56,,156.6,149
5/22/2021 16:56,,,149
5/22/2021 16:57,239.9,,
5/22/2021 16:57,239.9,,
5/22/2021 16:57,,156.8,
5/22/2021 16:57,,156.8,149.1
5/22/2021 16:57,,,149.1
5/22/2021 16:58,240.8,,
5/22/2021 16:58,240.8,,
5/22/2021 16:58,,156.9,
5/22/2021 16:58,,156.9,149.3
5/22/2021 16:58,,,149.3
5/22/2021 16:59,240.7,,
5/22/2021 16:59,240.7,,
5/22/2021 16:59,,157.1,
5/22/2021 16:59,,157.1,149.4
5/22/2021 16:59,,,149.4
5/22/2021 17:00,241.4,,
5/22/2021 17:00,241.4,,
5/22/2021 17:00,,157.3,
5/22/2021 17:00,,157.3,149.5
5/22/2021 17:00,,,149.5
5/22/2021 17:01,240.8,,
5/22/2021 17:01,240.8,,
5/22/2021 17:01,,157.5,
5/22/2021 17:01,,157.5,149.6
5/22/2021 17:01,,,149.6
5/22/2021 17:02,239.9,,
5/22/2021 17:02,239.9,,
5/22/2021 17:02,,157.7,
5/22/2021 17:02,,157.7,149.8
5/22/2021 17:02,,,149.8
5/22/2021 17:03,240.2,,
5/22/2021 17:03,240.2,,
5/22/2021 17:03,,157.8,
5/22/2021 17:03,,157.8,149.9
5/22/2021 17:03,,,149.9
5/22/2021 17:04,240,,
5/22/2021 17:04,240,,
5/22/2021 17:04,,158,
5/22/2021 17:04,,158,150
5/22/2021 17:04,,,150
5/22/2021 17:05,239.3,,
5/22/2021 17:05,239.3,,
5/22/2021 17:05,,158.1,
5/22/2021 17:05,,158.1,150.1
5/22/2021 17:05,,,150.1
5/22/2021 17:06,238.4,,
5/22/2021 17:06,238.4,,
5/22/2021 17:06,,158.3,
5/22/2021 17:06,,158.3,150.2
5/22/2021 17:06,,,150.2
5/22/2021 17:07,238.7,,
5/22/2021 17:07,238.7,,
5/22/2021 17:07,,158.4,
5/22/2021 17:07,,158.4,150.3
5/22/2021 17:07,,,150.3
5/22/2021 17:08,237.9,,
5/22/2021 17:08,237.9,,
5/22/2021 17:08,,158.5,
5/22/2021 17:08,,158.5,150.4
5/22/2021 17:08,,,150.4
5/22/2021 17:09,237.6,,
5/22/2021 17:09,237.6,,
5/22/2021 17:09,,158.7,
5/22/2021 17:09,,158.7,150.5
5/22/2021 17:09,,,150.5
5/22/2021 17:10,236.3,,
5/22/2021 17:10,236.3,,
5/22/2021 17:10,,158.8,
5/22/2021 17:10,,158.8,150.7
5/22/2021 17:10,,,150.7
5/22/2021 17:11,235.7,,
5/22/2021 17:11,235.7,,
5/22/2021 17:11,,158.9,
5/22/2021 17:11,,158.9,150.7
5/22/2021 17:11,,,150.7
5/22/2021 17:12,236,,
5/22/2021 17:12,236,,
5/22/2021 17:12,,159,
5/22/2021 17:12,,159,150.8
5/22/2021 17:12,,,150.8
5/22/2021 17:13,235.9,,
5/22/2021 17:13,235.9,,
5/22/2021 17:13,,159.1,
5/22/2021 17:13,,159.1,150.9
5/22/2021 17:13,,,150.9
5/22/2021 17:14,236.6,,
5/22/2021 17:14,236.6,,
5/22/2021 17:14,,159.2,
5/22/2021 17:14,,159.2,151
5/22/2021 17:14,,,151
5/22/2021 17:15,237.7,,
5/22/2021 17:15,237.7,,
5/22/2021 17:15,,159.3,
5/22/2021 17:15,,159.3,151.1
5/22/2021 17:15,,,151.1
5/22/2021 17:16,237.4,,
5/22/2021 17:16,237.4,,
5/22/2021 17:16,,159.4,
5/22/2021 17:16,,159.4,151.2
5/22/2021 17:16,,,151.2
5/22/2021 17:17,234.1,,
5/22/2021 17:17,234.1,,
5/22/2021 17:17,,159.5,
5/22/2021 17:17,,159.5,151.3
5/22/2021 17:17,,,151.3
5/22/2021 17:18,231.9,,
5/22/2021 17:18,231.9,,
5/22/2021 17:18,,159.6,
5/22/2021 17:18,,159.6,151.3
5/22/2021 17:18,,,151.3
5/22/2021 17:19,229.9,,
5/22/2021 17:19,229.9,,
5/22/2021 17:19,,159.7,
5/22/2021 17:19,,159.7,151.4
5/22/2021 17:19,,,151.4
5/22/2021 17:20,229.9,,
5/22/2021 17:20,229.9,,
5/22/2021 17:20,,159.8,
5/22/2021 17:20,,159.8,151.5
5/22/2021 17:20,,,151.5
5/22/2021 17:21,229.7,,
5/22/2021 17:21,229.7,,
5/22/2021 17:21,,159.9,
5/22/2021 17:21,,159.9,151.5
5/22/2021 17:21,,,151.5
5/22/2021 17:22,228.2,,
5/22/2021 17:22,228.2,,
5/22/2021 17:22,,159.9,
5/22/2021 17:22,,159.9,151.6
5/22/2021 17:22,,,151.6
5/22/2021 17:23,228.5,,
5/22/2021 17:23,228.5,,
5/22/2021 17:23,,160,
5/22/2021 17:23,,160,151.7
5/22/2021 17:23,,,151.7
5/22/2021 17:24,228,,
5/22/2021 17:24,228,,
5/22/2021 17:24,,160.1,
5/22/2021 17:24,,160.1,151.7
5/22/2021 17:24,,,151.7
5/22/2021 17:25,226.5,,
5/22/2021 17:25,226.5,,
5/22/2021 17:25,,160.1,
5/22/2021 17:25,,160.1,151.8
5/22/2021 17:25,,,151.8
5/22/2021 17:26,227.1,,
5/22/2021 17:26,227.1,,
5/22/2021 17:26,,160.2,
5/22/2021 17:26,,160.2,151.9
5/22/2021 17:26,,,151.9
5/22/2021 17:27,227.2,,
5/22/2021 17:27,227.2,,
5/22/2021 17:27,,160.2,
5/22/2021 17:27,,160.2,151.9
5/22/2021 17:27,,,151.9
5/22/2021 17:28,226.9,,
5/22/2021 17:28,226.9,,
5/22/2021 17:28,,160.3,
5/22/2021 17:28,,160.3,152
5/22/2021 17:28,,,152
5/22/2021 17:29,227.4,,
5/22/2021 17:29,227.4,,
5/22/2021 17:29,,160.3,
5/22/2021 17:29,,160.3,152
5/22/2021 17:29,,,152
5/22/2021 17:30,228.4,,
5/22/2021 17:30,228.4,,
5/22/2021 17:30,,160.3,
5/22/2021 17:30,,160.3,152.1
5/22/2021 17:30,,,152.1
5/22/2021 17:31,229.6,,
5/22/2021 17:31,229.6,,
5/22/2021 17:31,,160.3,
5/22/2021 17:31,,160.3,152.1
5/22/2021 17:31,,,152.1
5/22/2021 17:32,230.7,,
5/22/2021 17:32,230.7,,
5/22/2021 17:32,,160.3,
5/22/2021 17:32,,160.3,152.2
5/22/2021 17:32,,,152.2
5/22/2021 17:33,230.9,,
5/22/2021 17:33,230.9,,
5/22/2021 17:33,,160.4,
5/22/2021 17:33,,160.4,152.2
5/22/2021 17:33,,,152.2
5/22/2021 17:34,231.5,,
5/22/2021 17:34,231.5,,
5/22/2021 17:34,,160.4,
5/22/2021 17:34,,160.4,152.3
5/22/2021 17:34,,,152.3
5/22/2021 17:35,232.5,,
5/22/2021 17:35,232.5,,
5/22/2021 17:35,,160.4,
5/22/2021 17:35,,160.4,152.3
5/22/2021 17:35,,,152.3
5/22/2021 17:36,232,,
5/22/2021 17:36,232,,
5/22/2021 17:36,,160.5,
5/22/2021 17:36,,160.5,152.3
5/22/2021 17:36,,,152.3
5/22/2021 17:37,232.5,,
5/22/2021 17:37,232.5,,
5/22/2021 17:37,,160.5,
5/22/2021 17:37,,160.5,152.4
5/22/2021 17:37,,,152.4
5/22/2021 17:38,235.1,,
5/22/2021 17:38,235.1,,
5/22/2021 17:38,,160.5,
5/22/2021 17:38,,160.5,152.4
5/22/2021 17:38,,,152.4
5/22/2021 17:39,236.1,,
5/22/2021 17:39,236.1,,
5/22/2021 17:39,,160.6,
5/22/2021 17:39,,160.6,152.4
5/22/2021 17:39,,,152.4
5/22/2021 17:40,237.5,,
5/22/2021 17:40,237.5,,
5/22/2021 17:40,,160.6,
5/22/2021 17:40,,160.6,152.5
5/22/2021 17:40,,,152.5
5/22/2021 17:41,237.6,,
5/22/2021 17:41,237.6,,
5/22/2021 17:41,,160.6,
5/22/2021 17:41,,160.6,152.5
5/22/2021 17:41,,,152.5
5/22/2021 17:42,238.7,,
5/22/2021 17:42,238.7,,
5/22/2021 17:42,,160.7,
5/22/2021 17:42,,160.7,152.5
5/22/2021 17:42,,,152.5
5/22/2021 17:43,238.6,,
5/22/2021 17:43,238.6,,
5/22/2021 17:43,,160.7,
5/22/2021 17:43,,160.7,152.6
5/22/2021 17:43,,,152.6
5/22/2021 17:44,239.5,,
5/22/2021 17:44,239.5,,
5/22/2021 17:44,,160.7,
5/22/2021 17:44,,160.7,152.6
5/22/2021 17:44,,,152.6
5/22/2021 17:45,239.4,,
5/22/2021 17:45,239.4,,
5/22/2021 17:45,,160.8,
5/22/2021 17:45,,160.8,152.6
5/22/2021 17:45,,,152.6
5/22/2021 17:46,239.5,,
5/22/2021 17:46,239.5,,
5/22/2021 17:46,,160.8,
5/22/2021 17:46,,160.8,152.6
5/22/2021 17:46,,,152.6
5/22/2021 17:47,240,,
5/22/2021 17:47,240,,
5/22/2021 17:47,,160.9,
5/22/2021 17:47,,160.9,152.7
5/22/2021 17:47,,,152.7
5/22/2021 17:48,241.1,,
5/22/2021 17:48,241.1,,
5/22/2021 17:48,,160.9,
5/22/2021 17:48,,160.9,152.7
5/22/2021 17:48,,,152.7
5/22/2021 17:49,241.3,,
5/22/2021 17:49,241.3,,
5/22/2021 17:49,,160.9,
5/22/2021 17:49,,160.9,152.7
5/22/2021 17:49,,,152.7
5/22/2021 17:50,243,,
5/22/2021 17:50,243,,
5/22/2021 17:50,,161,
5/22/2021 17:50,,161,152.7
5/22/2021 17:50,,,152.7
5/22/2021 17:51,243.1,,
5/22/2021 17:51,243.1,,
5/22/2021 17:51,,161,
5/22/2021 17:51,,161,152.8
5/22/2021 17:51,,,152.8
5/22/2021 17:52,243.2,,
5/22/2021 17:52,243.2,,
5/22/2021 17:52,,161,
5/22/2021 17:52,,161,152.8
5/22/2021 17:52,,,152.8
5/22/2021 17:53,243.2,,
5/22/2021 17:53,243.2,,
5/22/2021 17:53,,161,
5/22/2021 17:53,,161,152.8
5/22/2021 17:53,,,152.8
5/22/2021 17:54,243.1,,
5/22/2021 17:54,243.1,,
5/22/2021 17:54,,161.1,
5/22/2021 17:54,,161.1,152.9
5/22/2021 17:54,,,152.9
5/22/2021 17:55,243.4,,
5/22/2021 17:55,243.4,,
5/22/2021 17:55,,161.1,
5/22/2021 17:55,,161.1,152.9
5/22/2021 17:55,,,152.9
5/22/2021 17:56,242.9,,
5/22/2021 17:56,242.9,,
5/22/2021 17:56,,161.1,
5/22/2021 17:56,,161.1,152.9
5/22/2021 17:56,,,152.9
5/22/2021 17:57,240.4,,
5/22/2021 17:57,240.4,,
5/22/2021 17:57,,161.1,
5/22/2021 17:57,,161.1,152.9
5/22/2021 17:57,,,152.9
5/22/2021 17:58,239.7,,
5/22/2021 17:58,239.7,,
5/22/2021 17:58,,161.2,
5/22/2021 17:58,,161.2,153
5/22/2021 17:58,,,153
5/22/2021 17:59,239.7,,
5/22/2021 17:59,239.7,,
5/22/2021 17:59,,161.2,
5/22/2021 17:59,,161.2,153
5/22/2021 17:59,,,153
5/22/2021 18:00,240.3,,
5/22/2021 18:00,240.3,,
5/22/2021 18:00,,161.2,
5/22/2021 18:00,,161.2,153
5/22/2021 18:00,,,153
5/22/2021 18:01,240.3,,
5/22/2021 18:01,240.3,,
5/22/2021 18:01,,161.2,
5/22/2021 18:01,,161.2,153.1
5/22/2021 18:01,,,153.1
5/22/2021 18:02,240.6,,
5/22/2021 18:02,240.6,,
5/22/2021 18:02,,161.2,
5/22/2021 18:02,,161.2,153.1
5/22/2021 18:02,,,153.1
5/22/2021 18:03,240.4,,
5/22/2021 18:03,240.4,,
5/22/2021 18:03,,161.2,
5/22/2021 18:03,,161.2,153.1
5/22/2021 18:03,,,153.1
5/22/2021 18:04,240.8,,
5/22/2021 18:04,240.8,,
5/22/2021 18:04,,161.3,
5/22/2021 18:04,,161.3,153.2
5/22/2021 18:04,,,153.2
5/22/2021 18:05,241.5,,
5/22/2021 18:05,241.5,,
5/22/2021 18:05,,161.3,
5/22/2021 18:05,,161.3,153.2
5/22/2021 18:05,,,153.2
5/22/2021 18:06,241.5,,
5/22/2021 18:06,241.5,,
5/22/2021 18:06,,161.3,
5/22/2021 18:06,,161.3,153.3
5/22/2021 18:06,,,153.3
5/22/2021 18:07,242,,
5/22/2021 18:07,242,,
5/22/2021 18:07,,161.3,
5/22/2021 18:07,,161.3,153.3
5/22/2021 18:07,,,153.3
5/22/2021 18:08,242,,
5/22/2021 18:08,242,,
5/22/2021 18:08,,161.4,
5/22/2021 18:08,,161.4,153.4
5/22/2021 18:08,,,153.4
5/22/2021 18:09,242.8,,
5/22/2021 18:09,242.8,,
5/22/2021 18:09,,161.4,
5/22/2021 18:09,,161.4,153.4
5/22/2021 18:09,,,153.4
5/22/2021 18:10,243.7,,
5/22/2021 18:10,243.7,,
5/22/2021 18:10,,161.4,
5/22/2021 18:10,,161.4,153.4
5/22/2021 18:10,,,153.4
5/22/2021 18:11,242.5,,
5/22/2021 18:11,242.5,,
5/22/2021 18:11,,161.4,
5/22/2021 18:11,,161.4,153.5
5/22/2021 18:11,,,153.5
5/22/2021 18:12,242.1,,
5/22/2021 18:12,242.1,,
5/22/2021 18:12,,161.4,
5/22/2021 18:12,,161.4,153.5
5/22/2021 18:12,,,153.5
5/22/2021 18:13,241.5,,
5/22/2021 18:13,241.5,,
5/22/2021 18:13,,161.4,
5/22/2021 18:13,,161.4,153.5
5/22/2021 18:13,,,153.5
5/22/2021 18:14,241.3,,
5/22/2021 18:14,241.3,,
5/22/2021 18:14,,161.4,
5/22/2021 18:14,,161.4,153.6
5/22/2021 18:14,,,153.6
5/22/2021 18:15,242,,
5/22/2021 18:15,242,,
5/22/2021 18:15,,161.4,
5/22/2021 18:15,,161.4,153.6
5/22/2021 18:15,,,153.6
5/22/2021 18:16,242.4,,
5/22/2021 18:16,242.4,,
5/22/2021 18:16,,161.5,
5/22/2021 18:16,,161.5,153.7
5/22/2021 18:16,,,153.7
5/22/2021 18:17,241.2,,
5/22/2021 18:17,241.2,,
5/22/2021 18:17,,161.5,
5/22/2021 18:17,,161.5,153.7
5/22/2021 18:17,,,153.7
5/22/2021 18:18,238.5,,
5/22/2021 18:18,238.5,,
5/22/2021 18:18,,161.5,
5/22/2021 18:18,,161.5,153.8
5/22/2021 18:18,,,153.8
5/22/2021 18:19,237.2,,
5/22/2021 18:19,237.2,,
5/22/2021 18:19,,161.5,
5/22/2021 18:19,,161.5,153.8
5/22/2021 18:19,,,153.8
5/22/2021 18:20,236.1,,
5/22/2021 18:20,236.1,,
5/22/2021 18:20,,161.5,
5/22/2021 18:20,,161.5,153.9
5/22/2021 18:20,,,153.9
5/22/2021 18:21,235.3,,
5/22/2021 18:21,235.3,,
5/22/2021 18:21,,161.5,
5/22/2021 18:21,,161.5,153.9
5/22/2021 18:21,,,153.9
5/22/2021 18:22,235.1,,
5/22/2021 18:22,235.1,,
5/22/2021 18:22,,161.5,
5/22/2021 18:22,,161.5,154
5/22/2021 18:22,,,154
5/22/2021 18:23,234.4,,
5/22/2021 18:23,234.4,,
5/22/2021 18:23,,161.4,
5/22/2021 18:23,,161.4,154
5/22/2021 18:23,,,154
5/22/2021 18:24,238.7,,
5/22/2021 18:24,238.7,,
5/22/2021 18:24,,161.5,
5/22/2021 18:24,,161.5,154
5/22/2021 18:24,,,154
5/22/2021 18:25,244.1,,
5/22/2021 18:25,244.1,,
5/22/2021 18:25,,161.5,
5/22/2021 18:25,,161.5,154.1
5/22/2021 18:25,,,154.1
5/22/2021 18:26,247.1,,
5/22/2021 18:26,247.1,,
5/22/2021 18:26,,161.5,
5/22/2021 18:26,,161.5,154.1
5/22/2021 18:26,,,154.1
5/22/2021 18:27,247.2,,
5/22/2021 18:27,247.2,,
5/22/2021 18:27,,161.5,
5/22/2021 18:27,,161.5,154.2
5/22/2021 18:27,,,154.2
5/22/2021 18:28,249,,
5/22/2021 18:28,249,,
5/22/2021 18:28,,161.6,
5/22/2021 18:28,,161.6,154.2
5/22/2021 18:28,,,154.2
5/22/2021 18:29,249.6,,
5/22/2021 18:29,249.6,,
5/22/2021 18:29,,161.6,
5/22/2021 18:29,,161.6,154.3
5/22/2021 18:29,,,154.3
5/22/2021 18:30,249,,
5/22/2021 18:30,249,,
5/22/2021 18:30,,161.6,
5/22/2021 18:30,,161.6,154.3
5/22/2021 18:30,,,154.3
5/22/2021 18:31,249.1,,
5/22/2021 18:31,249.1,,
5/22/2021 18:31,,161.6,
5/22/2021 18:31,,161.6,154.4
5/22/2021 18:31,,,154.4
5/22/2021 18:32,249.9,,
5/22/2021 18:32,249.9,,
5/22/2021 18:32,,161.6,
5/22/2021 18:32,,161.6,154.4
5/22/2021 18:32,,,154.4
5/22/2021 18:33,250.4,,
5/22/2021 18:33,250.4,,
5/22/2021 18:33,,161.6,
